id,created_at,product_id,product_name,product_sku,_quantity_on_hand,unit_cost,shelf_location,notes,entrada,salida,detalle
451101,"2025-11-19 16:34:27",27139,"JUGUETE PEGABLE",6894537837017,17,0.5,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000085917"
451098,"2025-11-19 16:21:14",9881,"SUPER BONDER PEGA ",7891200347568,16,1.36,"TABLEROS BROCHAS","S/N
",0,1,"NotaVenta doc. 001-050-000085916"
451100,"2025-11-19 16:21:14",18476,"PILA RELOJ CR2032",6927799682160,369,0.17,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000085916"
451097,"2025-11-19 16:21:14",7912,"POPIT PEQUEÑO",00000000000931B,11,0.5,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085916"
451099,"2025-11-19 16:21:14",5591,"SACACUTICULA ZZAM",343422432128,11,0.45,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085916"
451096,"2025-11-19 16:13:00",27066,"JUGUETE SET DE COSINA CSJ2562",6920250825625,2,3.03,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000085915"
451095,"2025-11-19 16:09:35",27602,"LENTES DE CONTACTO NOVMAS CON ESTUCHE",LENTECONTANOVM,14,3.8,"LOCAL PRINCIPAL","S/N
",0,3,"LOCAL 5
"
451094,"2025-11-19 16:08:53",17422,"CARTA POKEMON SCARLET",6949935500169,393,0.32,"LOCAL PRINCIPAL ","S/N
",0,2,"NotaVenta doc. 001-050-000085914"
451093,"2025-11-19 16:08:42",27490,"LENTES DE CONTACTO NOVMAS BEAUTY",9800124051947,53,3,"LOCAL PRINCIPAL","S/N
",0,6,"LOCAL 5
"
451092,"2025-11-19 16:06:39",21186,"SHAMPOO BABARIA  DE CEBOLLA",8410412020626,18,7.66,"ESTANTE DE SHAMPOOS","S/N
",2,0,"COMPRA NUEVA
"
451091,"2025-11-19 16:05:48",28122,"SHAMPOO DE CEBOLLA ANTIOIDANTE 380ML",8410412519731,5,5.24,"ESTANTE DE SHAMPOOS","S/N
",1,0,"COMPRA NUEVA
"
451090,"2025-11-19 16:04:48",28124,"SHAMPOO DE CEBOLLA REPAIR 380ML",8410412519724,4,5.24,"ESTANTE DE SHAMPOOS","S/N
",4,0,"Inventario inicial"
451089,"2025-11-19 16:01:42",28123,"SHAMPOO DE CEBOLLA ANTICASPA 380ML",8410412519717,4,5.24,"ESTANTE DE SHAMPOOS","S/N
",4,0,"Inventario inicial"
451088,"2025-11-19 16:01:08",28122,"SHAMPOO DE CEBOLLA ANTIOIDANTE 380ML",8410412519731,4,5.24,"ESTANTE DE SHAMPOOS","S/N
",4,0,"Inventario inicial"
451087,"2025-11-19 16:00:08",25109,"SET DE POSUELOS CRISTAL CS19070",6920220190708,18,2.53,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331932"
451086,"2025-11-19 16:00:08",25113,"SET FRASCOS CS22040",2025041220406,0,0,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331932"
451085,"2025-11-19 16:00:01",25093,"SET DE FRASCOS CS22044",2025041220444,6,4.16,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331932"
451083,"2025-11-19 15:59:47",26061,"VASOS VHISKY GLASS X6",HL3812,6,2.5,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331931"
451084,"2025-11-19 15:59:47",27978,"LUZ ESTRELLA DE NAVIDAD JAHD2520",8202500255238,6,4.5,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331931"
451082,"2025-11-19 15:59:33",27914,"LUZ CORTINA ESTRELLA RENO CED2328",8635968201132,1,4.63,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331930"
451081,"2025-11-19 15:59:33",13418,"BOMBILLO NAVIDAD CON LUZ JAHD2217",8002022022178,1,3.5,"LOCAL PRINCIPAL ","s/n
",0,1,"Factura doc. 001-050-000331930"
451079,"2025-11-19 15:56:41",20461,"CUADRO DIDACTICO PARA PEGAR CRISTALES",6971242345713,12,2.3,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331929"
451078,"2025-11-19 15:56:41",21882,"PELUCHE HELLO",PELUCHEHELLO,4,4.2,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331929"
451077,"2025-11-19 15:56:41",27042,"JUGUETE CARRO CONTROL CSJ2531",6921202469171,7,3.19,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331929"
451080,"2025-11-19 15:56:41",27840,"MUÑECA 2501HG11-14",6920250111148,5,2.25,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331929"
451076,"2025-11-19 15:56:41",20136,"LUZ DE MANGUERA MULTICOLOR 50 METROS JAHD2403",8202400243373,11,5.5,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331929"
451075,"2025-11-19 15:49:53",28121,"CREMA DE PEINAR SANTO BLACK PODEROSO MIS RIZOS 500ML",7896013558088,7,8.34,"ESTANTE DE SHAMPOOS","S/N
",7,0,"Inventario inicial"
451074,"2025-11-19 15:49:43",10392,"MEDIA SPORT 20 EUROCOLOR ",7861035801337,20,0.88,"ESTANTE DE MEDIAS","S/N
",0,1,"NotaVenta doc. 001-050-000085913"
451073,"2025-11-19 15:48:08",26078,"JUGUETE SORPRESA CAPY BUBU",JUGUETESORPRESACAP,40,1,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085912"
451072,"2025-11-19 15:46:59",2981,"ESMALTE MASGLO AJO Y LIMON",7707773834704,7,1.8745,"VITRINA DE ESMALTES","S/N
",0,1,"NotaVenta doc. 001-050-000085911"
451071,"2025-11-19 15:42:45",11623,"MANTEL DE FIESTA 4911",6182022284911,11,0.45,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085910"
451070,"2025-11-19 15:37:36",28120,"SHAMPOO NOVEX RECARGA DE QUERATINA 300ML",7896013505013,6,7.42,"ESTANTE DE SHAMPOOS","S/N
",6,0,"Inventario inicial"
451069,"2025-11-19 15:30:38",21186,"SHAMPOO BABARIA  DE CEBOLLA",8410412020626,16,7.66,"ESTANTE DE SHAMPOOS","S/N
",12,0,"COMPRA NUEVA
"
451068,"2025-11-19 15:29:36",17645,"CLANS ACEITE DE ARGAN DE MOROCCO",7862114196719,65,2.0585,"LOCAL PRINCIAL","S/N
",0,1,"NotaVenta doc. 001-050-000085909"
451067,"2025-11-19 15:27:19",17313,"ESPUMA BABARIA ALOE ",8410412504096,12,3.95,"LOCAL PRINCIPAL","S/N
",12,0,"COMPRA NUEVA
"
451066,"2025-11-19 15:14:31",25298,"BOMBONERA CS20947",6920112109474,1,2.8,"LOCAL PRINCIPAL ","S/N
",1,0,"BODEGA
"
451065,"2025-11-19 15:14:18",23621,"RIMEL PROSA MAIVOLUMEN",7501734430147,2,4.5,"LOCAL PRINCIAL","S/N
",0,1,"NotaVenta doc. 001-050-000085908"
451064,"2025-11-19 15:12:45",19879,"COLONIA CYZONE SANDIA SHAKE",00000000005850A,1,4.34,"LOCAL PRINCIPAL","S/N
",1,0,"COMPRA NUEVA
"
451063,"2025-11-19 15:11:19",7440,"PERFILADOR TINEKE",8801038123097,155,0.33,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085907"
451062,"2025-11-19 15:08:04",4772,"BASE LIQUIDA LA COLORS NATURAL 352",081555793524,2,5.61,"VITRINA DE LABIALES","S/N
",0,1,"NotaVenta doc. 001-050-000085906"
451061,"2025-11-19 15:07:34",15165,"DESMAQUILLANTE L BEL",00000000004770A,3,8,"VITRINA PONDS","cambio de iva
",2,0,"COMPRA NUEVA
"
451060,"2025-11-19 15:02:31",7653,"RIMEL ESIKA NEGRO A PRUEBA DE AGUA",00000000002620A,35,5.14,"VITRINA DE LABIALES","S/N
",24,0,"COMPRA NUEVA
"
451059,"2025-11-19 14:55:37",17951,"ATARI DE AGUA OSO",6926582819684,31,0.8,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000085905"
451058,"2025-11-19 14:53:13",4576,"DESODORANTE ROLLON ESIKA MUJER",00000000001365A,58,2.01,"VITRINA DE LABIALES","S/N
",8,0,"COMPRA NUEVA
"
451057,"2025-11-19 14:45:36",22840,"VASO CRISTAR VC0422CL",7702147216018,7,4.4,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331928"
451055,"2025-11-19 14:45:36",23571,"BOMBONERA CS19071",6920251190715,0,0,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331928"
451056,"2025-11-19 14:45:36",24587,"POSUELO REDONDO 950ML",7861080662990,2,4.42,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331928"
451053,"2025-11-19 14:41:05",7418,"PINCHO VARIOS MODELOS CCC9180",6412554091801,90,0.27,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331927"
451054,"2025-11-19 14:41:05",648,"TINTE HAR 4-0 CASTAÑO MEDIO",7861152302403,3,4.68,"ESTANTE DE TINTES","S/N
",0,1,"Factura doc. 001-050-000331927"
451052,"2025-11-19 14:40:25",27967,"CAJA DE UÑAS PINTADAS",NC25815,17,0.33,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085904"
451051,"2025-11-19 14:40:25",25033,"UNAS EN CAJA BEAUTIFUL DS304",7861168701219,43,0.79,"VITRINA UÑAS","S/N
",0,1,"NotaVenta doc. 001-050-000085904"
451050,"2025-11-19 14:22:31",4009,"EXTENCION NARANJA 12FT",8084590000123,7,1.95,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085903"
451049,"2025-11-19 14:22:13",19928,"ACEITE DE ARGAN 10G",7703143235294,122,0.71,"VITRINA DE PONDS","S/N
",30,0,"LOCAL MATRIZ
"
451048,"2025-11-19 14:21:25",23938,"COLONIA PARA MI BEBE NIÑO 100ML",7861001802931,2,2.57,"LOCAL PRINCIPAL","S/N
",2,0,"LOCAL MATRIZ
"
451047,"2025-11-19 14:21:03",28106,"BOMBILLO CON LUZ AMARILLO",8920220220236,6,6.8,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331926"
451046,"2025-11-19 14:20:50",27912,"ADORNO SURTIDO NAVIDAD HXT024",6920220300244,14,0.41,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000085902"
451045,"2025-11-19 14:20:50",20998,"BOTA NAVIDEÑA X3 ",LG241258,8,0.68,"LOCAL PRINCIAL","S/N
",0,1,"NotaVenta doc. 001-050-000085902"
451044,"2025-11-19 14:03:55",12543,"CLANS CREMA RIZOS PODEROSOS 250ML",7862114196566,27,1.43,"ESTANTE DE SHAMPOOS","iva
",0,1,"NotaVenta doc. 001-050-000085901"
451042,"2025-11-19 13:59:19",4924,"NEW GEL 220 GR",00000000001532A,97,0.26,"ESTANTE DE TRATAMIENTOS","S/N
",0,1,"NotaVenta doc. 001-050-000085900"
451041,"2025-11-19 13:59:19",399,"FIJADOR MARIA JOSE 60ML EXTRA FUERTE",7862100855569,25,1.11,"VITRINA PONDS","S/N
",0,1,"NotaVenta doc. 001-050-000085900"
451040,"2025-11-19 13:59:19",19529,"DIFUMINADOR LOLA ",NC23781,5,0.38,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085900"
451043,"2025-11-19 13:59:19",20580,"CADENA + ARETES ORO GORFI",CADENAFINAOROGORFI,194,3.5,"LOCAL PRINCIPAL ","S/N
",0,3,"NotaVenta doc. 001-050-000085900"
451039,"2025-11-19 13:50:50",8879,"DESODORANTE TEMTATION MUJER YANBAL",0013313,9,2.54,"VITRINA DE LABIALES","S/N
",0,1,"NotaVenta doc. 001-050-000085899"
451038,"2025-11-19 13:50:50",19389,"PINZA ZZAM NEGRA",7861210807956,188,0.6,"TABLERO DE BROCHAS","S/N
",0,1,"NotaVenta doc. 001-050-000085899"
451037,"2025-11-19 13:43:10",19689,"MOÑO 1970",6188202419708,16,0.5,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000085898"
451036,"2025-11-19 13:31:12",27164,"TAZA NAVIDEÑA CS24818",6854100248183,21,1.01,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085897"
451034,"2025-11-19 13:29:29",27750,"PIERCING ZIRCON C/U 2503EM15-03",PIERCINGZIRCON,46,0.43,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085896"
451035,"2025-11-19 13:29:29",9416,"PIRCING VARIADO CEJA LABIO ETC",00000000003209A,3279,0.14,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085896"
451033,"2025-11-19 13:25:26",7912,"POPIT PEQUEÑO",00000000000931B,12,0.5,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085895"
451032,"2025-11-19 13:24:10",3728,"ADORNO LAZO X2 NAVIDAD JAHK94",8202121000941,17,0.6,"LOCAL PRINCIPAL","S/N
",0,1,"Factura doc. 001-050-000331925"
451028,"2025-11-19 13:24:10",27993,"BOMBILLO VARIADO JAHK574",8202400243182,10,2.3,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331925"
451029,"2025-11-19 13:24:10",28001,"BOMBILLO VARIADO JAHK568",8202400243120,11,3.5,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331925"
451031,"2025-11-19 13:24:10",26950,"FLOR NAVIDEÑA CS19730",8964647854490,15,1.07,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331925"
451030,"2025-11-19 13:24:10",26960,"FLOR NAVIDEÑA CS19714",8964647854346,3,0.99,"LOCAL PRINCIPAL ","S/N
",0,1,"Factura doc. 001-050-000331925"
451027,"2025-11-19 13:10:36",5545,"CUCHILLA OSTER 4961",034264487949,21,4.51,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085894"
451026,"2025-11-19 13:07:54",26797,"PERFUME ECONOMICO MUJER",6936664340371,3,1.2,"LOCAL PRINCIPAL","S/N
",0,1,"MATRIZ
"
451025,"2025-11-19 13:07:41",26776,"PERFUME ECONOMICO MUJER",6936664340531,1,1.2,"LOCAL PRINCIPAL","S/N
",0,1,"MATRIZ

"
451024,"2025-11-19 13:07:28",26793,"PERFUME ECONOMICO HOMBRE",6936664348964,4,1.2,"LOCAL PRINCIPAL","S/N
",0,1,"MATRIZ

"
451023,"2025-11-19 13:07:16",26789,"PERFUME ECONOMICO HOMBRE",6936664354941,1,1.2,"LOCAL PRINCIPAL","S/N
",0,1,"MATRIZ
"
451022,"2025-11-19 13:07:00",26787,"PERFUME ECONOMICO HOMBRE",6936664349008,2,1.2,"LOCAL PRINCIPAL","S/N
",0,1,"MATRIZ

"
451021,"2025-11-19 13:05:50",6627,"PERFUME AVON MUSK MARINE HOMBRE",7909189190843,6,10.12,"VITRINA DE PONDS","S/N
",0,1,"MATRIZ
"
451020,"2025-11-19 13:05:31",26147,"PERFUME 300KM/H AVON",7909189212545,3,11,"LOCAL PRINCIPAL","S/N
",0,1,"MATRIZ

"
451019,"2025-11-19 13:05:16",12677,"PERFUME 300 KM QUANTUM",7909189249145,3,11,"VITRINA DE LABIALES","IVA
",0,1,"MATRIZ

"
451018,"2025-11-19 13:04:57",27997,"MOÑO LOCO ",NC24457,22,0.29,"LOCAL PRINCIPAL","S/N
",0,12,"MATRIZ

"
451017,"2025-11-19 13:04:11",10678,"PIRCING DE NARIZ ARGOLLA Y RECTO 48 42",00000000003642A,1906,0.03,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085893"
451016,"2025-11-19 13:04:05",11564,"MOÑO DE PELO LOCO",00000000003931A,25,0.3,"LOCAL PRINCIPAL","S/N
",0,11,"MATRIZ
"
451015,"2025-11-19 13:03:11",17244,"SET MOÑO POR 3 UND",00000000005313A,19,0.4,"LOCAL PRINCIPAL ","S/N
",0,4,"MATRIZ

"
451014,"2025-11-19 13:02:47",26627,"SET MOÑOS LEYKA-5424",6188202454242,6,0.74,"LOCAL PRINCIPAL","S/N
",0,5,"MATRIZ

"
451013,"2025-11-19 13:02:04",6514,"RIZADORES J LASH",850623005391,18,1.36,"TABLERO DE BROCHAS","S/N
",0,1,"MATRIZ

"
451012,"2025-11-19 13:01:47",26407,"REMOVEOR DE MAQUILLAJE KISS BEAUTY",6903072454259,10,1.39,"LOCAL PRINCIPAL","S/N
",0,1,"MATRIZ
"
451011,"2025-11-19 13:01:31",6760,"POLVO SUELTO RAQUEL1 A BANANA",7707195329994,1,5.26,"VITRINA DE LABIALES","S/N
",0,1,"MATRIZ
"
451010,"2025-11-19 13:01:29",25533,"ESMALTE VOGUE BRILLO DIAMANTE ",7509552803921,11,1.83,"VITRINA DE ESMALTES","S/N
",0,1,"NotaVenta doc. 001-050-000085892"
451009,"2025-11-19 13:01:17",6759,"POLVO SUELTO 1 TRASLUCIDO",7707195326740,15,5.18,"VITRINA DE LABIALES","S/N
",0,1,"MATRIZ

"
451008,"2025-11-19 13:01:03",4867,"RIMEL VOGUE EFECTO TOTAL 6",7702433228879,9,4.4564,"ESTANTE DE RIMELES","S/N
",0,2,"MATRIZ

"
451007,"2025-11-19 13:00:34",2279,"ACETONA GRANDE J y L  NAILS 300ML",7862113780179,14,1.4896,"VITRINA DE ESMALTES","S/N
",0,3,"MATRIZ

"
451006,"2025-11-19 12:59:16",2293,"ACETONA JYL 90ML NAILS",7862113780117,177,0.42,"VITRINA DE ESMALTES","S/N
",0,6,"MATRIZ

"
451005,"2025-11-19 12:58:46",20665,"SOMBRAS FANTASY PANADISE",6291106030945,19,6,"VITRINA DE BILLETERAS","S/N
",0,1,"MATRIZ

"
451004,"2025-11-19 12:57:35",26345,"DIADEMA DE OSITOS LAZOS FLORES",KO25844567,77,0.7,"LOCAL PRINCIPAL ","S/N
",0,12,"MATRIZ

"
451002,"2025-11-19 12:57:15",10212,"LIMA DAEMISA CARTON 100 180 SEMICURVA",00000000003492A,23,0.27,"ESTANTE DE RIMELES","S/N
",0,2,"NotaVenta doc. 001-050-000085891"
451003,"2025-11-19 12:57:15",25150,"ENVASE CS13444",6920250134444,6,1.54,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085891"
451001,"2025-11-19 12:56:36",27352,"DIADEMA FELPA",6920250113463,19,0.7,"LOCAL PRINCIPAL","S/N
",0,12,"MATRIZ

"
451000,"2025-11-19 12:55:47",5974,"VINCHA PICO SURTIDA PEQUE C/U",00000000001995A,336,0.25,"TABLERO DE BISUTERIA","S/N
",0,12,"MATRIZ

"
450999,"2025-11-19 12:55:19",27365,"VINCHA METAL 256046","VINCHA METAL ",70,0.75,"LOCAL PRINCIPAL","S/N
",0,12,"MATRIZ
"
450998,"2025-11-19 12:54:52",392,"CREMA PONDS 8.5G",7702006402620,34,0.52,"VITRINA PONDS","S/N
",0,10,"MATRIZ

"
450997,"2025-11-19 12:53:49",8396,"MOÑO LIGA GERALDY NEGRA",NC1672,1957,0.12,"LOCAL PRINCIPAL","S/N
",0,24,"MATRIZ
"
450996,"2025-11-19 12:53:20",7854,"FUNDA REGALO SIN CODIGO N.3",00000000002671A,3187,0.33,"LOCAL PRINCIPAL","S/N
",0,36,"MATRIZ

"
450995,"2025-11-19 12:52:40",8129,"CAJA REGALO MEDIANA C/UNA",6956702529445,33,0.6,"LOCAL PRINCIPAL","S/N
",0,1,"MATRIZ
"
450994,"2025-11-19 12:52:07",4033,"CAJA DE REGALO PEQUEÑA VARIOS MODELOS",00000000001167A,35,0.85,"LOCAL PRINCIPAL","S/N
",0,4,"MATRIZ
"
450993,"2025-11-19 12:50:28",17410,"CAJA DE REGALO MEDIANA C/U ECO 1722",6956702523795,17,0.55,"LOCAL PRINCIPAL ","S/N
",0,3,"MATRIZ

"
450992,"2025-11-19 12:49:13",25323,"FUNDA DE BASURA CUENCANITA 30X36",7868001180083,47,0.61,"BODEGA DEL LOCAL #2","S/N
",0,1,"MATRIZ

"
450991,"2025-11-19 12:48:43",25180,"JOYERO JAH23181",8202300231814,2,5,"ESTANTE DE PORTARETRATOS","S/N
",0,1,"MATRIZ

"
450990,"2025-11-19 12:47:44",25220,"ADORNO CALAVERA CS20116",6905118201162,0,0,"LOCAL PRINCIPAL","S/N
",0,1,"MATRIZ
"
450989,"2025-11-19 12:47:15",25106,"SET DE FRASCOS CS22041",2025041220413,4,4.16,"LOCAL PRINCIPAL ","S/N
",0,1,"MATRIZ

"
450988,"2025-11-19 12:46:26",25093,"SET DE FRASCOS CS22044",2025041220444,7,4.16,"LOCAL PRINCIPAL ","S/N
",0,1,"MATRIZ

"
450987,"2025-11-19 12:46:03",25095,"SET DE FRASCOS CS22038",2025041220383,7,4.16,"LOCAL PRINCIPAL ","S/N
",0,1,"MATRIZ

"
450986,"2025-11-19 12:45:40",22446,"FUNDA REGALO VALENTIN PEQUEÑA ",694510101020110,139,0.224,"LOCAL PRINCIPAL","S/N
",0,12,"MATRIZ

"
450985,"2025-11-19 12:44:59",25159,"RELOJ 231146",8202302311460,5,3.8,"LOCAL PRINCIPAL","S/N
",0,1,"MATRIZ
"
450984,"2025-11-19 12:44:08",27937,"CEVICHERO JAH16140",8201600161401,2,3,"LOCAL PRINCIPAL ","S/N
",0,1,"MATRIZ

"
450983,"2025-11-19 12:43:51",27919,"LUZ LED MULTICOLOR MUSICAL M88291",8635968200654,19,1.34,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000085890"
450982,"2025-11-19 12:43:51",27922,"LUZ LED CORTINA AMARILLA CED1300N",8635968200319,6,5.08,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000085890"
450981,"2025-11-19 12:43:51",27888,"BOMBILLO X24 JAHK35",8202121000354,16,3.5,"LOCAL PRINCIPAL ","S/N
",0,1,"NotaVenta doc. 001-050-000085890"
450980,"2025-11-19 12:43:51",7912,"POPIT PEQUEÑO",00000000000931B,13,0.5,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085890"
450979,"2025-11-19 12:43:33",24558,"DESPERTADOR CS21619",6912000216197,1,4.47,"LOCAL PRINCIPAL","S/N
",0,1,"MATRIZ

"
450978,"2025-11-19 12:43:25",28014,"ADORNO BOTA NAVIDAD JAHK803",8202500253715,8,1,"LOCAL PRINCIPAL ","S/N
",0,12,"USO DE DOÑA MO
"
450977,"2025-11-19 12:43:10",25690,"MAJAPAPAS ",00000000006536A,5,0.65,"LOCAL PRINCIPAL","S/N
",0,1,"MATRIZ
"
450976,"2025-11-19 12:42:28",18444,"FRASCOS CS 14199",6934944141991,7,1.8596,"LOCAL PRINCIPAL ","S/N
",0,1,"MATRIZ
"
450973,"2025-11-19 12:42:13",26614,"MOÑO LEYKA-5378 C/U",6188202453788,8,0.25,"LOCAL PRINCIPAL","S/N
",0,3,"NotaVenta doc. 001-050-000085889"
450974,"2025-11-19 12:42:13",20335,"KIT DE LIGAS NC1673",NC1673,19,0.1,"ESTANTE DE TRATAMIENTOS ","S/N
",0,1,"NotaVenta doc. 001-050-000085889"
450975,"2025-11-19 12:42:13",10943,"VINCHA BARRETE GRANDE",024576581114,5,0.36,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085889"
450972,"2025-11-19 12:42:04",26965,"TAZA NAVIDEÑA CS24842",6854100248428,3,3.13,"LOCAL PRINCIPAL ","S/N
",0,1,"MATRIZ

"
450971,"2025-11-19 12:41:47",27976,"MUÑECO DE NAVIDAD JAHK816",8202500253845,9,1.2,"LOCAL PRINCIPAL ","S/N
",0,6,"USO DE DOÑA MO
"
450970,"2025-11-19 12:41:41",25963,"SET TAZAS CRISTAL CS20703",6978225217036,5,4.05,"LOCAL PRINCIPAL ","S/N
",0,1,"MATRIZ
"
450969,"2025-11-19 12:40:17",26960,"FLOR NAVIDEÑA CS19714",8964647854346,4,0.99,"LOCAL PRINCIPAL ","S/N
",0,14,"USO DE DOÑA MOO
"
450968,"2025-11-19 12:39:29",20314,"ADORNO NAVIDAD JAHR102",8202400241737,0,0,"LOCAL PRINCIPAL","S/N
",0,2,"uso de local
"
450967,"2025-11-19 12:39:03",7653,"RIMEL ESIKA NEGRO A PRUEBA DE AGUA",00000000002620A,11,5.14,"VITRINA DE LABIALES","S/N
",0,2,"MATRIZ

"
450966,"2025-11-19 12:38:37",5132,"ARETES FASHION X3 C/P",00000000001642A,610,1,"VITRINA DE ARETES 1","S/N
",0,3,"MATRIZ

"
450965,"2025-11-19 12:38:21",27749,"ARGOLLA 2207EM03-38-3",ARGOLLA40MM,9,1.1,"LOCAL PRINCIPAL","S/N
",0,1,"MATRIZ

"
450964,"2025-11-19 12:38:04",3279,"ARETES FASHION JEWELLERY ECONOM",00000000000875A,60,1.58,"VITRINA DE ARETES 1","S/N
",0,2,"MATRIZ
"
450963,"2025-11-19 12:37:48",27748,"ARGOLLA DORADO 2207EM3-57-4",ARGOLLADORADA,4,1.5,"LOCAL PRINCIPAL","S/N
",0,1,"MATRIZ

"
450962,"2025-11-19 12:37:31",3286,"ARETES BEATIFUL CADA PAR",00000000000879A,81,1.19,"VITRINA DE ARETES 1","S/N
",0,1,"MATRIZ
"
450961,"2025-11-19 12:37:17",27749,"ARGOLLA 2207EM03-38-3",ARGOLLA40MM,10,1.1,"LOCAL PRINCIPAL","S/N
",0,1,"MATRIZ

"
450960,"2025-11-19 12:36:43",5956,"ARETE VARIADO PERLAS 15499",6902100154994,25,0.95,"TABLERO DE BISUTERIA","S/N
",0,1,"MATRIZ
"
450959,"2025-11-19 12:36:43",8928,"PISTOLA BALIN FUNDA 000327",2022100003277,22,0.29,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085888"
450958,"2025-11-19 12:36:21",23818," ARGOLLA DORADO CHAMPAN C/P",00000000006395,94,1.01,"LOCAL PRINCIPAL","S/N
",0,3,"MATRIZ

"
450957,"2025-11-19 12:35:44",23820,"ARETE ARGOLLA DORADO 2403EM03-12",00000000006396,9,1.4,"LOCAL PRINCIPAL","S/N
",0,2,"MATRIZ
"
450956,"2025-11-19 12:35:01",23822,"ARGOLLA DORADO-PLATEADO ",00000000006398,24,0.74,"LOCAL PRINCIPAL","S/N
",0,3,"MATRIZ

"
450955,"2025-11-19 12:34:34",27768,"ARETE ARGOLLA PEQUEÑO",ARETEARGOLLAPEQU,28,0.33,"LOCAL PRINCIPAL","S/N
",0,6,"MATRIZ

"
450954,"2025-11-19 12:34:14",5132,"ARETES FASHION X3 C/P",00000000001642A,613,1,"VITRINA DE ARETES 1","S/N
",0,18,"MATRIZ
"
450953,"2025-11-19 12:33:49",20970,"ADORNO CAMPANA IC1401",6905424214016,7,0.65,"LOCAL PRINCIAL","S/N
",0,1,"NotaVenta doc. 001-050-000085887"
450952,"2025-11-19 12:33:49",20000,"ADORNO NAVIDAD ",8202400242291,1,0.5,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085887"
450951,"2025-11-19 12:33:48",5132,"ARETES FASHION X3 C/P",00000000001642A,631,1,"VITRINA DE ARETES 1","S/N
",0,1,"NotaVenta doc. 001-050-000085887"
450950,"2025-11-19 12:33:48",7406,"ARETES ECONOMICOS X12 PARES",00000000002537A,453,0.38,"LOCAL PRINCIPAL","S/N
",0,1,"NotaVenta doc. 001-050-000085887"
